Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
22.9392,1.32484,2.55644,"1;1.0571;1.4468;1.60472;1.82219;2.05322;2.2066;2.35224;2.64278;2.96581;3.42724;3.79545;4.28757;4.76206;5.08198;5.5185;5.78003;6.18896;6.46175;6.89969;7.3051;7.79328;8.25701;8.46315;8.95664;9.45347;9.70851;10.0594;10.4991;10.8614;11.0173;11.4782;11.9396;12.0246;12.4882;12.867;13.3617;13.6269;14.0989;14.5128;14.8685;15.1273;15.4141;15.7497;16.189;16.5554;16.8566;17.2929;17.7241;17.7955;17.985;18.3205;18.7389;19.1297;19.3118;19.8013;20.2923;20.3951;20.4909;20.6544;20.7677;20.8497;20.8285;21","15;14.9351;14.6532;14.4915;14.249;13.9374;13.6307;13.1854;12.8793;12.9537;12.9783;12.9291;12.8512;12.9787;12.968;12.9471;12.9399;12.9318;12.945;12.9303;12.908;12.8618;12.9277;12.8765;12.9377;12.8884;12.9524;12.9768;12.7993;12.8098;12.8162;12.7769;12.7533;12.7478;12.7195;12.8248;12.7827;12.6402;12.6688;12.6154;12.6856;12.7211;12.7284;12.765;12.8409;12.8254;12.8462;12.8645;12.8879;12.9289;12.9214;12.8212;12.6463;12.8181;12.8471;12.8326;12.9193;13.1672;13.5603;13.9671;14.2506;14.6763;14.8751;15",4.8636,"0.133333;0.333333;0.533333"
22.7768,1.38219,2.5306,"1;1.18593;1.49219;1.6945;1.90054;2.04156;2.15827;2.38454;2.46316;2.8997;3.29435;3.5825;4.04416;4.53813;4.90813;5.33703;5.80982;6.28936;6.52452;6.88879;7.35891;7.84221;8.29096;8.53645;8.89944;9.30043;9.59191;9.9998;10.3448;10.7673;11.2575;11.7159;12.1103;12.5946;12.9578;13.3426;13.8182;14.1491;14.5749;14.9918;15.3189;15.8041;16.2282;16.567;16.9975;17.3106;17.748;18.0002;18.4343;18.8997;19.384;19.6413;20.0768;20.2764;20.379;20.4473;20.5928;20.641;21","15;14.8305;14.5382;14.1935;13.7981;13.5007;13.3573;12.9972;12.982;12.9279;12.7927;12.6924;12.6274;12.7003;12.7531;12.7878;12.778;12.748;12.6545;12.5781;12.5549;12.5495;12.5454;12.4633;12.4687;12.4169;12.4462;12.4309;12.4046;12.3688;12.3362;12.3098;12.2484;12.316;12.3813;12.4092;12.4305;12.3776;12.3983;12.4596;12.5268;12.5693;12.7858;12.8959;12.9243;12.907;12.9263;12.9272;12.9495;12.8598;12.8799;12.9007;12.8592;13.3166;13.7886;14.104;14.5546;14.6915;15",4.80901,"0.133333;0.366667;0.5"
23.7876,1.07856,9.03377,"1;1.47166;1.96716;2.45607;2.73864;3.16518;3.65836;4.15784;4.65731;5.10992;5.60964;6.02588;6.52064;6.99832;7.49789;7.9968;8.43153;8.89829;9.38385;9.76643;10.2247;10.6258;10.6581;11.0335;11.2732;11.7651;12.2574;12.7571;12.938;13.0848;13.3911;13.6706;13.7923;14.109;14.5771;15.0605;15.5348;15.9932;16.4663;16.8686;17.2132;17.6417;18.0701;18.5472;19.0276;19.365;19.734;20.068;20.3837;20.8037;21","15;15.1659;15.099;15.2037;15.6162;15.8771;15.7948;15.7719;15.749;15.5365;15.5197;15.7967;15.7245;15.8722;15.8928;15.8598;15.6128;15.4335;15.3142;14.9923;14.7923;14.4938;13.9949;13.6645;13.2258;13.3155;13.4031;13.3867;13.0183;12.5828;12.6897;12.92;12.7999;12.413;12.5887;12.4609;12.6191;12.8188;12.6569;12.36;12.7222;12.9799;13.2376;13.3875;13.4464;13.5047;13.8421;14.2142;14.6019;14.8732;15",7.81886,"0.133333;0.4;0.466667"
22.5013,1.20064,2.75348,"1;1.0588;1.36578;1.68894;1.95878;2.2389;2.51942;2.82364;3.14448;3.59931;4.01816;4.33281;4.71518;5.19969;5.4261;5.81273;6.02273;6.46782;6.88941;7.18856;7.61583;8.04813;8.44094;8.92833;9.27298;9.73307;9.97331;10.2844;10.6907;10.9987;11.4571;11.9423;12.3844;12.5801;12.975;13.3709;13.7634;14.1847;14.6425;14.9381;15.3914;15.7571;16.0209;16.4893;16.9707;17.3066;17.6343;18.1109;18.5829;18.8161;19.1392;19.6008;19.97;20.1993;20.3975;20.5012;20.6636;20.8304;21","15;14.9751;14.8172;14.7108;14.3697;14.0213;13.6291;13.3347;13.0027;12.8175;12.7787;12.7712;12.7431;12.7991;12.8708;12.9049;12.8749;12.8439;12.7649;12.6738;12.6192;12.5629;12.5263;12.5539;12.4907;12.4649;12.4471;12.3744;12.2986;12.1793;12.2104;12.1422;12.1633;12.1814;12.2675;12.2234;12.1883;12.194;12.1423;12.1331;12.172;12.1875;12.2034;12.3717;12.4715;12.5466;12.6027;12.7332;12.8555;12.8992;12.9473;12.8639;12.8924;12.9885;13.4149;13.7453;14.1886;14.6164;15",4.71362,"0.133333;0.433333;0.433333"
22.8007,1.20347,2.71842,"1;1.19052;1.44955;1.84102;2.17165;2.39817;2.56817;2.7856;2.91156;3.14752;3.32494;3.65009;4.10443;4.28279;4.69479;5.10415;5.5688;5.75911;6.12412;6.39073;6.80096;7.19075;7.54;7.95393;8.13051;8.39717;8.84315;9.25791;9.50378;9.96604;10.3474;10.7608;11.1896;11.5334;11.9685;12.3105;12.6388;12.9189;13.3602;13.6882;14.1593;14.4163;14.8208;15.2137;15.6455;16.0076;16.378;16.7361;17.1643;17.5411;18.0004;18.4335;18.8631;19.0712;19.4056;19.7759;20.2408;20.4545;20.5829;20.7762;20.9599;21.0204;21.0774;21","15;14.9176;14.7477;14.4593;14.1149;13.8566;13.6694;13.433;13.2608;12.9663;12.9231;12.7627;12.6859;12.6579;12.6071;12.7228;12.7477;12.7419;12.8202;12.8103;12.7688;12.7876;12.8352;12.6471;12.6286;12.6199;12.5604;12.5459;12.5133;12.4144;12.433;12.4588;12.3139;12.2548;12.3666;12.2526;12.2489;12.2589;12.3168;12.3417;12.3935;12.3305;12.266;12.3013;12.2355;12.2392;12.1862;12.3291;12.3521;12.31;12.3982;12.5617;12.6534;12.699;12.7433;12.8148;12.883;12.9957;13.4167;13.8223;14.2165;14.3317;14.8027;15",4.68907,"0.133333;0.466667;0.4"
22.4415,1.23207,2.89147,"1;1.31707;1.47826;1.76433;1.92116;2.16647;2.40239;2.61982;2.7416;2.85792;3.1731;3.56242;4.05543;4.50898;4.85415;5.29371;5.76484;6.20692;6.49589;6.78914;7.00192;7.4433;7.90117;8.28031;8.67585;9.05879;9.4258;9.79189;10.1749;10.6211;11.061;11.546;11.8945;12.2469;12.7161;12.8537;13.2529;13.7015;14.0707;14.4966;14.8912;15.3496;15.3959;15.6721;16.0757;16.4464;16.6313;17.0779;17.5447;17.9882;18.1364;18.611;19.082;19.2827;19.5432;19.6194;19.816;19.9467;20.1096;20.473;20.7566;20.9442;21","15;14.8779;14.8414;14.5592;14.4021;14.0948;13.8083;13.464;13.1635;12.9413;12.6197;12.6053;12.5698;12.6037;12.5967;12.5728;12.587;12.5725;12.5383;12.4885;12.4821;12.4379;12.3083;12.2389;12.1819;12.1635;12.1438;12.0612;11.9915;12.1146;12.1263;12.1279;12.15;12.1412;12.1552;12.1586;12.1767;12.3214;12.35;12.3938;12.4124;12.4041;12.3854;12.3816;12.4519;12.4526;12.458;12.4988;12.5727;12.7319;12.7833;12.7712;12.7838;12.8734;13.0923;13.1603;13.5203;13.7584;14.0043;14.2389;14.3887;14.8427;15",4.66843,"0.133333;0.5;0.366667"
22.268,1.13497,3.0824,"1;1.46148;1.85556;2.12812;2.35595;2.65228;2.94474;3.09286;3.31847;3.48936;3.59143;3.68429;4.04859;4.3726;4.58281;5.0591;5.35839;5.85069;6.27818;6.63561;7.07811;7.17413;7.66827;7.92622;8.30483;8.58736;9.01448;9.43792;9.62917;10.0873;10.3315;10.6714;11.1213;11.4452;11.6385;11.9529;12.3;12.5583;12.9885;13.4002;13.5422;14.0109;14.4746;14.8599;15.2462;15.5769;15.94;16.2744;16.6593;16.9399;17.3461;17.7481;18.1184;18.3459;18.6982;18.9166;19.2772;19.6408;19.7206;19.9101;20.2176;20.5069;20.8037;21","15;14.8076;14.6839;14.5809;14.27;13.9435;13.6978;13.5741;13.3283;13.0779;13.0034;12.9578;12.8072;12.8457;12.8893;12.8604;12.8842;12.8144;12.731;12.6546;12.6375;12.6206;12.5967;12.5623;12.5343;12.3917;12.4507;12.3484;12.2859;12.2259;12.3046;12.2745;12.2887;12.2383;12.2002;12.156;12.1031;12.0477;11.997;12.0147;12.0147;12.0961;12.271;12.4379;12.3801;12.5095;12.4264;12.4053;12.4555;12.5662;12.6406;12.5635;12.5807;12.5788;12.5807;12.6748;12.8314;13.0157;13.2601;13.5718;13.952;14.3164;14.6429;15",4.60183,"0.133333;0.533333;0.333333"
22.3614,1.13909,3.02347,"1;1.46422;1.71955;2.05126;2.38491;2.52589;2.84298;2.86689;3.25299;3.43696;3.63448;3.90565;4.27269;4.75283;5.10054;5.45035;5.64784;5.98884;6.2946;6.51148;6.98186;7.47176;7.76002;8.2498;8.63716;8.92047;9.3804;9.57949;9.99972;10.4233;10.6066;10.9151;11.2808;11.5155;11.7707;12.0691;12.2944;12.7871;13.0768;13.5312;14.0121;14.3576;14.6717;15.1572;15.646;16.0015;16.4479;16.9265;17.0845;17.5668;17.7942;18.2643;18.6768;19.0146;19.4859;19.9092;19.9835;20.1428;20.3839;20.5808;20.7398;20.9486;21","15;14.8753;14.7195;14.3968;14.215;14.1192;13.7435;13.736;13.4356;13.1915;13.0308;12.7628;12.5968;12.616;12.6034;12.6068;12.6262;12.6475;12.5304;12.5166;12.3976;12.3189;12.3398;12.3016;12.2191;12.2465;12.295;12.1987;12.3333;12.4359;12.5054;12.5935;12.7007;12.7824;12.7978;12.8635;12.8866;12.9209;12.9463;12.8979;12.8952;12.9015;12.841;12.8917;12.9129;12.8919;12.7776;12.8143;12.7798;12.7726;12.7596;12.7465;12.7031;12.7054;12.8559;12.9909;13.1133;13.3102;13.6169;13.9521;14.3314;14.6475;15",4.53404,"0.133333;0.566667;0.3"
22.2312,1.16629,2.91532,"1;1.43979;1.79052;2.10084;2.35877;2.68086;2.95687;3.21376;3.34462;3.57523;3.94783;4.41435;4.854;5.26104;5.60519;6.06984;6.52043;6.66083;7.15404;7.49606;7.93497;8.1859;8.59364;8.71111;9.16545;9.55221;9.92013;10.2955;10.708;11.0733;11.36;11.7139;11.9227;12.2134;12.6873;13.1713;13.5805;13.8889;14.3138;14.7913;15.029;15.4185;15.7564;16.1593;16.6358;16.8845;17.3334;17.7921;18.2663;18.7517;19.0055;19.2663;19.7195;19.9484;20.1489;20.4353;20.6175;20.7608;20.8899;21","15;14.8754;14.5672;14.2494;14.0502;13.7027;13.3925;13.1087;12.9429;12.9416;12.9402;12.8129;12.8205;12.8638;12.8346;12.766;12.7159;12.7101;12.6843;12.6825;12.7077;12.7532;12.7677;12.824;12.7935;12.6836;12.6842;12.6851;12.4696;12.4541;12.4282;12.4865;12.4706;12.4454;12.5248;12.6502;12.6424;12.6609;12.7612;12.7689;12.8254;12.8058;12.7064;12.6521;12.7581;12.7969;12.8165;12.8352;12.849;12.9055;12.9366;12.9312;12.9308;13.2821;13.5711;13.9804;14.1511;14.5315;14.925;15",4.44135,"0.133333;0.6;0.266667"
25.3961,1.15302,9.52029,"1;1.12296;1.57196;1.86676;2.14692;2.64652;3.14613;3.58556;4.08125;4.5791;5.07213;5.50428;6.00262;6.45027;6.93758;7.32625;7.53374;8.014;8.50131;8.991;9.4734;9.875;10.3423;10.8267;11.3111;11.7903;12.2564;12.7552;13.1668;13.0791;13.2685;13.4321;13.3286;13.5019;13.9185;14.4064;14.8959;15.258;15.7578;16.254;16.7047;17.1917;17.6888;18.0894;18.5652;18.7751;19.1338;19.5593;20.0331;20.4777;20.6554;20.8332;21","15;14.8595;14.7844;14.495;14.2504;14.2703;14.2901;14.0516;14.1171;14.0708;13.9876;13.7361;13.7768;13.554;13.4421;13.1276;12.6727;12.5335;12.4216;12.5226;12.3911;12.0933;12.2711;12.3951;12.5191;12.3764;12.5573;12.5927;12.8765;13.3687;13.8315;14.304;14.7932;15.2622;15.5387;15.4298;15.5319;15.1872;15.1709;15.2323;15.0158;15.1292;15.0753;14.7762;14.6224;14.1686;13.8202;13.5576;13.398;13.6268;14.0942;14.5615;15",6.33778,"0.133333;0.633333;0.233333"
22.3817,1.14675,2.99171,"1;1.48346;1.76406;1.92872;2.31412;2.52432;2.76791;3.09076;3.12889;3.18668;3.53348;3.65711;4.0431;4.42902;4.90463;5.0248;5.46384;5.84578;6.29809;6.61064;6.8904;7.34672;7.62296;7.96851;8.44237;8.83361;9.15825;9.63102;9.79805;9.8587;10.3332;10.6178;11.0679;11.56;11.6006;12.0741;12.409;12.7794;12.9261;13.2844;13.7345;14.062;14.3846;14.6535;14.911;15.2055;15.6801;16.0669;16.4507;16.7292;17.1175;17.5592;18.0294;18.325;18.7317;19.1685;19.5896;19.7671;20.0435;20.2507;20.4279;20.5674;20.7858;21","15;14.8724;14.6532;14.5552;14.3626;14.1693;13.8308;13.4851;13.414;13.2978;12.9404;12.8463;12.5818;12.4789;12.4762;12.5017;12.5019;12.5169;12.5174;12.5293;12.4934;12.3689;12.4664;12.4658;12.5123;12.3567;12.3;12.3003;12.2893;12.2815;12.2369;12.2365;12.2529;12.2134;12.191;12.1985;12.1387;12.1268;12.1091;12.1029;12.1297;12.1573;12.2281;12.2057;12.1969;12.2131;12.2557;12.3076;12.4082;12.5145;12.5495;12.5634;12.54;12.5039;12.5555;12.7342;12.9256;12.9597;13.2165;13.6528;13.9564;14.3726;14.8199;15",4.34707,"0.133333;0.666667;0.2"
22.4442,1.15217,3.06033,"1;1.45138;1.82775;2.05466;2.32552;2.68912;2.82476;3.12064;3.26614;3.60403;3.8794;4.29853;4.72066;5.12787;5.37828;5.73944;6.05215;6.3415;6.79882;7.26217;7.56277;7.9164;8.37665;8.64488;8.99524;9.27868;9.73453;10.1542;10.4824;10.8244;11.1828;11.3733;11.8476;12.1703;12.5971;12.694;13.1395;13.5875;14.0795;14.3528;14.7399;15.1759;15.6152;15.9963;16.4242;16.7678;17.1681;17.3436;17.819;18.1133;18.5594;18.9863;19.3654;19.8298;20.0092;20.2663;20.5939;20.791;20.8854;21","15;14.8303;14.5389;14.3003;14.1735;13.9613;13.9209;13.582;13.3191;13.0776;12.7919;12.6575;12.7536;12.6114;12.567;12.5222;12.53;12.4804;12.4311;12.5064;12.5521;12.5701;12.5289;12.4433;12.4481;12.4705;12.5032;12.4546;12.493;12.476;12.6276;12.6695;12.6205;12.5793;12.5516;12.5517;12.4052;12.3965;12.375;12.4183;12.5563;12.736;12.5459;12.4741;12.4217;12.3034;12.456;12.5331;12.5818;12.6195;12.8344;12.8579;12.8923;12.9953;13.2328;13.5444;13.8861;14.2511;14.7242;15",4.30914,"0.133333;0.7;0.166667"
22.4946,1.03815,11.2473,"1;1.49891;1.96352;2.4635;2.9612;3.32529;3.76569;4.05188;4.29515;4.69385;5.1434;5.53487;5.88583;6.12672;6.5989;7.05713;7.45888;7.88606;8.1339;8.62814;9.11854;9.60907;9.87555;10.3667;10.8214;11.2929;11.7883;12.2442;12.6239;13.0235;12.9478;13.2936;13.4803;13.7901;14.2818;14.7787;15.2767;15.7475;16.1356;16.5543;16.908;17.2135;17.6914;18.1824;18.6735;18.9379;19.285;19.483;19.9744;20.4657;20.9609;21","15;14.967;15.1518;15.1478;15.0999;14.7572;14.9939;14.986;15.1462;15.2326;15.0138;15.291;15.5741;15.8093;15.8628;15.9662;16.0392;16.2257;16.5941;16.6044;16.7019;16.605;16.6498;16.7032;16.4953;16.3289;16.2611;16.0558;15.7304;15.4374;14.9958;14.8761;14.4825;14.1469;14.2375;14.2939;14.3381;14.1697;14.1363;14.1692;14.1221;14.2178;14.3649;14.4592;14.5534;14.3594;14.6209;14.7147;14.8071;14.8995;14.9692;15",5.26021,"0.133333;0.733333;0.133333"
21.8121,1.06486,3.97158,"1;1.17113;1.544;1.88668;2.25777;2.51442;2.85836;3.12209;3.58608;3.87426;4.1508;4.38587;4.75202;5.21084;5.43434;5.82797;5.96591;6.30955;6.69956;7.14738;7.53898;7.97971;8.34254;8.79524;9.24378;9.63304;9.74308;10.178;10.556;11.0306;11.4305;11.8373;12.0116;12.3924;12.528;12.9048;13.2848;13.7414;14.2197;14.697;15.1713;15.5316;16.0272;16.4974;16.5993;16.99;17.4185;17.8655;18.0965;18.2794;18.5561;18.6649;18.9356;19.0067;19.2237;19.6227;19.974;20.0488;20.4512;20.7166;21","15;14.9656;14.9868;14.8728;14.7172;14.6251;14.2777;14.1031;13.9542;13.7684;13.4924;13.2502;13.0006;12.9456;12.7578;12.8033;12.8752;12.9418;12.9072;12.8725;12.8402;12.7329;12.6275;12.612;12.5261;12.4942;12.5695;12.5997;12.6305;12.6064;12.6502;12.644;12.6881;12.5448;12.4739;12.2574;12.2527;12.2487;12.2154;12.2272;12.26;12.3063;12.3104;12.328;12.359;12.4285;12.5082;12.5697;12.709;12.8354;13.0815;13.239;13.558;13.6496;13.8115;14.0946;14.3507;14.4138;14.6105;14.8342;15",4.12182,"0.133333;0.766667;0.1"
21.4638,1.03951,5.24146,"1;1.24975;1.58656;1.83817;2.23729;2.393;2.67235;3.07176;3.25092;3.6253;4.10218;4.56312;4.89279;5.22785;5.59316;5.72559;6.08377;6.54551;6.8426;7.20665;7.59731;7.73084;8.16793;8.55594;8.98494;9.44897;9.92905;10.392;10.7067;10.9887;11.251;11.7295;12.046;12.3872;12.6945;12.9895;13.4375;13.9276;14.373;14.5889;14.9784;15.141;15.5299;15.7198;16.1911;16.5506;17.0205;17.1226;17.5932;17.9276;18.2291;18.5769;19.0568;19.3723;19.7433;19.85;19.9909;20.435;20.5316;21","15;14.9445;14.902;14.8465;14.6707;14.543;14.4232;14.2564;14.2238;14.1824;14.0322;13.8384;13.543;13.3125;13.0719;12.9966;12.9672;12.9343;12.7336;12.7431;12.6048;12.5292;12.4739;12.5745;12.3802;12.336;12.3433;12.4514;12.3631;12.3783;12.4936;12.4408;12.5054;12.569;12.6241;12.621;12.6525;12.6017;12.6911;12.546;12.6514;12.7075;12.8603;12.9192;12.9092;12.9982;13.128;13.0763;13.2143;13.5503;13.8463;14.0237;14.0671;14.267;14.4638;14.5182;14.6539;14.8712;14.8703;15",4.04288,"0.133333;0.8;0.0666667"
20.336,0.987523,10.168,"1;1.49983;1.61738;2.05562;2.4922;2.83156;3.18779;3.60647;4.08712;4.48461;4.94484;5.39436;5.85028;6.24229;6.51258;6.86798;7.34916;7.73141;7.99965;8.19897;8.63544;8.86659;9.28442;9.50721;9.92053;10.0453;10.5253;10.952;11.2242;11.6723;12.0533;12.4539;12.6463;13.1184;13.5011;13.8555;14.3492;14.6456;15.0827;15.5213;15.958;16.437;16.8478;17.2566;17.5425;18.0009;18.4521;18.7345;19.216;19.5729;20.0112;20.253;20.7221;20.9514;21","15;15.0131;15.0361;15.0908;15.1685;15.0929;15.1632;15.1473;15.1554;15.2505;15.4199;15.4718;15.5279;15.5293;15.5397;15.5131;15.4986;15.5799;15.633;15.7011;15.669;15.6962;15.5878;15.6443;15.6903;15.644;15.6807;15.6817;15.6649;15.6323;15.5951;15.648;15.5832;15.5781;15.3847;15.4574;15.4861;15.4858;15.4889;15.5603;15.4373;15.3896;15.418;15.3356;15.2964;15.4266;15.4055;15.3954;15.2989;15.3265;15.2605;15.198;15.1492;15.0008;15",3.87334,"0.133333;0.833333;0.0333333"
20.3571,1.01372,10.1786,"1;1.43042;1.89914;2.33457;2.65608;3.09017;3.39809;3.62983;4.08528;4.45672;4.88681;5.03528;5.44909;5.665;6.04114;6.36897;6.85142;6.99187;7.43797;7.81132;8.21915;8.70523;9.01767;9.36203;9.73096;9.91388;10.2807;10.5591;11.0364;11.4563;11.7833;12.2117;12.6818;12.9059;13.2181;13.5141;13.8486;14.1354;14.5642;14.8625;15.1467;15.4338;15.8525;16.323;16.8179;17.077;17.4043;17.7913;18.1025;18.5616;19.0014;19.3271;19.6741;19.9577;20.2973;20.5523;21","15;15.174;15.058;15.1657;15.1714;15.1614;15.162;15.1714;15.249;15.3159;15.2695;15.2573;15.2703;15.2352;15.1397;15.1568;15.1086;15.1412;14.9204;14.8183;14.64;14.6677;14.6718;14.6466;14.7134;14.6865;14.7134;14.7642;14.7828;14.8054;14.8502;14.7382;14.6026;14.5796;14.5299;14.5486;14.5517;14.6606;14.6156;14.6706;14.6922;14.7854;14.8189;14.9257;14.9706;14.927;14.8721;14.8414;14.8218;14.8027;14.7645;14.8583;14.8626;14.9404;14.9487;14.9466;15",3.59283,"0.133333;0.866667;0"
23.1283,1.71682,2.36316,"1;1.14125;1.25812;1.34057;1.53963;1.66885;1.85124;2.29226;2.64887;2.94342;3.37265;3.60933;3.87058;4.15258;4.58671;5.06384;5.51692;5.84138;6.2162;6.499;6.75535;7.24131;7.4431;7.91925;8.37079;8.75546;9.13734;9.52021;9.84028;10.3383;10.3867;10.8423;11.1095;11.3712;11.8119;12.0121;12.4058;12.8752;13.0311;13.4374;13.8194;14.2973;14.719;14.9028;15.2957;15.7643;16.2222;16.5147;16.9551;17.3121;17.7189;18.1374;18.627;18.9743;19.1656;19.5959;19.906;20.2492;20.341;20.4291;20.6023;20.7791;21","15;14.6813;14.3408;14.1674;13.8439;13.4755;13.01;12.8739;12.8422;12.8295;12.853;12.9207;12.9031;12.9574;12.9118;12.8476;12.8621;12.7523;12.6702;12.6381;12.6806;12.5731;12.5645;12.5194;12.4871;12.5246;12.5844;12.6239;12.588;12.5943;12.5935;12.5901;12.5861;12.5349;12.4345;12.4122;12.4161;12.4324;12.3531;12.4517;12.3336;12.411;12.4273;12.4272;12.332;12.3857;12.4219;12.5293;12.6895;12.7726;12.7574;12.7836;12.7085;12.7649;12.6969;12.7364;12.8443;12.8831;13.3485;13.7872;14.2248;14.627;15",5.82402,"0.166667;0;0.833333"
23.576,1.84938,2.33649,"1;1.11507;1.17134;1.38625;1.56277;1.63719;1.78684;2.27274;2.65299;2.97456;3.41615;3.89446;4.34443;4.75687;5.14489;5.56881;5.99812;6.0312;6.48649;6.81912;7.15292;7.51429;7.82213;8.06671;8.3728;8.84708;9.25767;9.59511;9.95309;10.388;10.8726;11.2979;11.7078;12.1395;12.1716;12.665;12.8808;13.3495;13.735;14.0661;14.5165;14.7741;15.2737;15.4765;15.9241;16.236;16.7228;17.2007;17.6272;18.0219;18.1855;18.6253;19.1111;19.3154;19.6229;20.0128;20.4052;20.5207;20.6718;20.7471;20.6689;20.7281;21","15;14.5525;14.4317;14.0739;13.6965;13.2352;12.8824;12.8546;12.873;12.8817;12.8855;12.8116;12.8848;12.861;12.887;12.9358;12.743;12.6011;12.5385;12.5255;12.6163;12.6214;12.6726;12.7373;12.7909;12.7622;12.7497;12.7289;12.6819;12.7103;12.688;12.7687;12.7402;12.5187;12.5076;12.428;12.3943;12.3225;12.3096;12.3094;12.2594;12.3324;12.3105;12.3205;12.332;12.3751;12.3317;12.4019;12.3434;12.3895;12.3964;12.505;12.5521;12.6229;12.6537;12.7901;12.944;12.9819;13.3804;13.7897;14.1883;14.6358;15",5.86019,"0.166667;0.0333333;0.8"
23.3016,1.89571,2.33759,"1;1.08966;1.22664;1.34966;1.42617;1.48328;1.57281;1.71703;2.16875;2.57682;3.01034;3.38505;3.66923;3.95733;4.43356;4.92104;5.29574;5.43439;5.80647;6.29398;6.54816;6.92698;7.26076;7.58784;7.91094;8.20664;8.54954;8.80365;9.09086;9.53351;9.90971;10.1467;10.5762;10.8281;10.9464;11.3293;11.7646;12.1884;12.6813;12.7825;13.2421;13.5461;13.7834;14.1893;14.37;14.7234;15.1253;15.5462;16.007;16.1722;16.5187;16.9142;17.3609;17.7524;18.1114;18.5042;18.9476;19.222;19.6186;19.956;20.3243;20.4105;20.5196;20.5271;20.6056;20.7869;21","15;14.556;14.3091;14.0713;13.8275;13.5431;13.2827;12.966;12.8704;12.8284;12.6945;12.7013;12.6927;12.6346;12.6073;12.613;12.577;12.5389;12.5848;12.4922;12.4971;12.6072;12.6303;12.6579;12.6619;12.542;12.5693;12.4187;12.4052;12.3596;12.3308;12.3167;12.3176;12.3323;12.3258;12.3624;12.4439;12.467;12.3932;12.4177;12.6018;12.6028;12.5708;12.5607;12.5758;12.6118;12.6145;12.6152;12.774;12.7564;12.8457;12.7252;12.6043;12.6022;12.7532;12.734;12.7508;12.7585;12.7588;12.8921;12.9843;13.2368;13.5999;13.9746;14.3206;14.7862;15",5.80215,"0.166667;0.0666667;0.766667"
23.3913,1.65177,2.34153,"1;1.28309;1.44738;1.51953;1.5828;1.6444;1.71495;1.82087;2.28752;2.70126;3.07017;3.54306;3.95677;4.41955;4.66098;5.06867;5.49839;5.88043;6.13317;6.54895;7.01986;7.43884;7.81808;8.2844;8.70009;9.08545;9.57402;9.98097;10.3865;10.7446;11.1379;11.5732;12.0619;12.2346;12.726;13.1899;13.3431;13.7466;14.2264;14.5375;14.9505;15.2029;15.532;15.852;16.2525;16.3597;16.7149;17.1219;17.5505;17.9728;18.3465;18.831;19.254;19.534;19.9054;20.2429;20.486;20.6389;20.8086;20.9035;20.9827;21","15;14.7697;14.4183;14.1274;13.6545;13.4032;13.2162;12.944;12.8899;12.884;12.9623;12.9029;12.6757;12.5398;12.4968;12.4532;12.4604;12.4907;12.5457;12.6044;12.6812;12.7827;12.8904;12.9226;12.8667;12.8221;12.7772;12.7712;12.6187;12.709;12.7281;12.6829;12.7009;12.6725;12.5806;12.5991;12.5803;12.6183;12.6853;12.6083;12.6493;12.6726;12.7778;12.792;12.8856;12.9134;12.9356;12.8888;12.8844;12.8456;12.9073;12.9132;12.7911;12.7925;12.7918;12.8702;12.9503;13.2088;13.6738;14.1158;14.5758;15",5.78085,"0.166667;0.1;0.733333"
23.8027,1.71846,2.36222,"1;1.07418;1.26103;1.41247;1.6231;1.70561;1.82516;2.00754;2.19968;2.5675;2.93502;3.25697;3.65622;4.02999;4.32416;4.69411;5.13285;5.42892;5.80651;6.19946;6.40939;6.85648;7.28914;7.77775;8.07692;8.5323;8.92473;9.29193;9.69789;10.1524;10.5864;10.9266;11.3615;11.762;12.1989;12.616;12.9243;13.4194;13.6139;14.0509;14.3959;14.6288;14.9618;15.4018;15.8732;16.1275;16.4659;16.6658;17.1042;17.3488;17.8271;18.3116;18.4613;18.6247;18.9787;19.3689;19.564;19.8734;20.2212;20.5239;20.6791;20.7861;21.0376;21.1233;21.1562;21","15;14.7968;14.4777;14.1371;13.7289;13.4533;13.0815;12.8172;12.7885;12.8062;12.9359;12.907;12.9513;12.8584;12.7451;12.673;12.5388;12.4265;12.4687;12.5186;12.5178;12.4543;12.4276;12.481;12.4737;12.3762;12.3511;12.2785;12.2498;12.3499;12.3089;12.3197;12.3888;12.2515;12.1864;12.1667;12.1304;12.0681;12.0255;12.1181;12.1893;12.2299;12.2495;12.2827;12.2065;12.1871;12.1597;12.1647;12.2562;12.2511;12.1825;12.2242;12.2056;12.2685;12.3035;12.3354;12.3792;12.6357;12.6203;12.6644;13.015;13.3698;13.7605;14.2175;14.7103;15",5.8498,"0.166667;0.133333;0.7"
